DEPT,NPHI,SP,DT,GR,CALI,RHOB,Deep_RS,RS,source
3620.0,23.3729,-27.051,79.4789,64.8006,9.1336,2.4678,9.5555,10.2656,las_10_df
3620.5,23.654,-28.8866,80.3168,64.9613,9.0433,2.4674,8.739,9.7406,las_10_df
3621.0,23.8402,-30.1399,80.4909,65.2067,9.0019,2.4626,8.7868,9.6941,las_10_df
3621.5,23.782,-31.5257,81.136,64.9618,9.0141,2.4689,9.5073,10.6495,las_10_df
3622.0,23.5356,-32.9424,80.6651,63.0603,9.063,2.4794,10.3872,11.1394,las_10_df
3622.5,23.563,-33.8694,79.7984,61.9938,9.1096,2.4779,10.8651,11.5965,las_10_df
3623.0,24.2714,-34.3354,79.2515,61.3411,9.0927,2.4684,11.0462,11.6136,las_10_df
3623.5,24.8615,-34.727,78.8189,61.3194,9.0762,2.4589,11.0624,11.6306,las_10_df
3624.0,24.8512,-34.0703,78.3489,61.7838,9.0959,2.4522,11.0786,11.6477,las_10_df
3624.5,24.5659,-33.4136,78.5136,64.5472,9.0208,2.4513,11.0949,11.6648,las_10_df
3625.0,24.2509,-32.4086,78.7006,67.331,9.0126,2.4503,11.1112,11.6819,las_10_df
3625.5,23.9112,-31.4034,78.8233,69.4408,9.0454,2.4598,11.1176,11.6884,las_10_df
3626.0,24.2644,-30.3981,78.946,69.975,9.0569,2.4731,11.2859,11.9341,las_10_df
3626.5,25.0518,-29.3928,79.0687,69.9714,9.0542,2.4864,11.6159,12.4019,las_10_df
3627.0,25.5775,-28.4668,79.1914,70.2404,9.0599,2.4997,12.0712,12.7524,las_10_df
3627.5,25.2802,-28.5851,79.3142,70.1736,9.0676,2.5095,12.2385,12.8781,las_10_df
3628.0,24.8598,-28.5795,79.4204,69.3665,9.0715,2.5133,12.0685,12.7583,las_10_df
3628.5,24.4984,-28.5596,79.4556,68.0885,9.0657,2.5134,11.805,12.4796,las_10_df
3629.0,24.23,-28.5316,79.604,68.4146,9.0595,2.5162,11.5472,12.2071,las_10_df
3629.5,23.9547,-28.5036,79.6021,69.4411,9.0552,2.5121,11.3665,11.9525,las_10_df
3630.0,23.6786,-28.4756,79.6323,70.9138,9.1491,2.4926,11.423,12.012,las_10_df
3630.5,23.4771,-28.2814,79.8146,71.6604,9.107,2.4941,11.4797,12.0718,las_10_df
3631.0,24.4579,-28.01,80.4502,71.6277,9.1088,2.5107,11.5359,12.1304,las_10_df
3631.5,25.0505,-27.7386,81.2658,72.1608,9.1335,2.5267,11.5746,12.1688,las_10_df
3632.0,25.773,-28.6562,82.8109,71.6303,9.137,2.5428,11.681,12.5939,las_10_df
3632.5,26.4276,-29.4654,80.9912,69.2166,9.1252,2.5517,12.3369,13.2884,las_10_df
3633.0,26.2092,-30.0017,79.2944,65.8028,9.3073,2.5538,12.834,13.5295,las_10_df
3633.5,25.7819,-28.9227,78.7198,64.8346,9.5801,2.556,12.9184,13.5818,las_10_df
3634.0,25.4297,-27.8437,78.8524,66.5821,9.6394,2.5731,12.8547,13.5259,las_10_df
3634.5,25.8868,-26.7647,79.0949,67.5272,9.6673,2.5867,12.7214,13.4171,las_10_df
3635.0,26.1794,-25.6857,79.6731,67.5185,9.6595,2.5423,12.2779,13.1541,las_10_df
3635.5,26.387,-25.0973,80.1976,66.9653,9.5153,2.4979,11.454,12.5742,las_10_df
3636.0,26.007,-24.8207,80.4767,67.0312,9.4483,2.4565,10.9377,11.7017,las_10_df
3636.5,25.4086,-24.5442,80.4072,68.4254,9.4927,2.4531,10.6761,11.2665,las_10_df
3637.0,25.2039,-25.6172,80.2759,70.0565,9.5135,2.4555,10.484,11.0638,las_10_df
3637.5,25.1795,-28.3092,80.186,71.6781,9.2315,2.4517,10.3598,10.9054,las_10_df
3638.0,25.1751,-27.4636,80.0602,72.6841,9.1864,2.4642,10.2637,10.8003,las_10_df
3638.5,24.8872,-26.1594,79.8705,70.5937,9.1621,2.4924,10.1787,10.709,las_10_df
3639.0,23.6554,-25.178,79.3226,69.0454,9.1739,2.4964,10.1013,10.6276,las_10_df
3639.5,22.6857,-24.668,78.8319,66.9623,9.2043,2.4739,9.8827,10.459,las_10_df
3640.0,23.2281,-24.2169,78.5776,64.2135,9.2355,2.451,9.4177,10.1239,las_10_df
3640.5,23.3728,-23.9289,78.3254,60.2134,9.15,2.4365,8.9745,9.6468,las_10_df
3641.0,23.5383,-24.8491,78.2862,57.103,9.1096,2.4344,8.5522,9.1921,las_10_df
3641.5,23.6516,-25.4508,78.7094,55.6702,9.0777,2.4377,8.079,8.7588,las_10_df
3642.0,24.1418,-25.5663,79.4491,54.7445,9.1094,2.4261,7.3989,8.2336,las_10_df
3642.5,25.0565,-25.6984,80.1358,57.3917,9.0986,2.4098,6.9725,7.5404,las_10_df
3643.0,25.735,-26.0587,80.3345,60.3826,9.0797,2.4292,7.2491,8.2956,las_10_df
3643.5,25.9889,-26.1199,80.0925,64.7547,9.0816,2.4516,8.0828,8.635,las_10_df
3644.0,25.99,-26.5803,80.0542,67.8045,9.1069,2.4739,8.4145,9.5551,las_10_df
3644.5,25.7223,-27.3491,79.9382,67.236,9.0585,2.4951,9.2141,9.7196,las_10_df
3645.0,25.3385,-27.7198,79.7134,66.8853,9.0314,2.4991,9.3733,9.8868,las_10_df
3645.5,24.8341,-27.9497,79.4326,66.8706,9.0569,2.5011,9.5353,10.057,las_10_df
3646.0,24.3221,-29.3993,78.9136,66.3001,9.1069,2.498,9.7001,10.2301,las_10_df
3646.5,23.9914,-29.9438,78.4175,65.1241,9.0535,2.4936,9.7254,10.2257,las_10_df
3647.0,24.027,-29.9853,78.3154,63.6709,9.0965,2.4893,9.7016,10.2006,las_10_df
3647.5,25.0068,-29.0303,77.8199,62.3587,9.1257,2.4859,9.6003,10.1756,las_10_df
3648.0,25.5383,-27.576,77.1564,59.8181,9.1442,2.4866,9.2248,10.1806,las_10_df
3648.5,26.1013,-26.0911,76.7381,59.328,9.1419,2.5132,9.2281,10.1936,las_10_df
3649.0,26.9775,-25.4546,76.6585,59.2562,9.2501,2.5399,9.115,10.2066,las_10_df
3649.5,26.9523,-24.8025,77.0032,58.6611,9.3494,2.5555,9.0001,10.2196,las_10_df
3650.0,26.2435,-24.4456,78.1976,57.9047,9.2632,2.5079,8.8865,10.2327,las_10_df
3650.5,25.4956,-24.0887,80.111,57.7586,9.2569,2.4606,8.7643,10.189,las_10_df
3651.0,25.098,-23.7319,79.2504,58.225,9.2506,2.4587,8.638,10.0046,las_10_df
3651.5,24.5541,-23.2816,78.1682,58.8477,9.2443,2.4567,8.5135,9.6967,las_10_df
3652.0,23.8231,-22.3043,77.2213,57.9901,9.222,2.4544,8.3908,9.339,las_10_df
3652.5,24.0877,-22.4391,79.0702,56.7134,9.1793,2.4473,8.2699,8.9944,las_10_df
3653.0,24.8612,-23.1014,79.5864,56.3155,9.1674,2.4437,8.0959,8.7824,las_10_df
3653.5,25.513,-24.0148,80.1297,55.9404,9.1626,2.443,7.8714,8.5842,las_10_df
3654.0,26.2531,-24.3181,80.4449,55.9633,9.149,2.4439,7.653,8.5836,las_10_df
3654.5,25.8085,-24.3035,80.251,56.0356,9.1353,2.448,7.5168,8.6083,las_10_df
3655.0,25.4434,-24.5418,79.8493,55.8754,9.1456,2.4484,7.4899,8.6759,las_10_df
3655.5,24.3663,-24.9945,79.7488,55.1608,9.1709,2.4471,7.4632,8.7475,las_10_df
3656.0,23.5361,-26.2792,79.9055,53.4529,9.1962,2.4398,7.4366,8.6782,las_10_df
3656.5,23.0251,-26.2994,80.0667,51.9528,9.21,2.43,7.41,8.5228,las_10_df
3657.0,22.9191,-24.1703,80.0331,51.945,9.1931,2.4208,7.3836,8.3421,las_10_df
3657.5,22.9663,-22.7715,80.0171,52.9172,9.1608,2.4472,7.3572,8.0338,las_10_df
3658.0,23.1719,-22.0945,80.3008,53.5944,9.1303,2.4584,7.2364,7.7369,las_10_df
3658.5,23.4281,-22.1654,80.5545,54.121,9.1298,2.4708,6.9978,7.4509,las_10_df
3659.0,23.6315,-22.2701,80.5982,55.0222,9.082,2.453,6.767,7.2022,las_10_df
3659.5,23.8816,-22.9287,80.5571,56.0029,9.0712,2.4444,6.5439,6.965,las_10_df
3660.0,24.6085,-23.8368,80.501,57.3567,9.1069,2.4361,6.3282,6.9779,las_10_df
3660.5,25.4487,-24.6795,80.4449,58.4944,9.0835,2.4055,6.8347,7.7273,las_10_df
3661.0,25.9844,-24.3276,80.3888,59.2497,9.0611,2.4364,7.5693,8.5571,las_10_df
3661.5,26.9471,-23.8552,80.2333,59.5485,9.1421,2.4672,8.359,9.014,las_10_df
3662.0,26.3242,-22.3822,78.9708,59.2554,9.2551,2.4981,8.7999,9.4893,las_10_df
3662.5,26.5818,-22.7086,77.5923,58.691,9.1517,2.5289,9.2639,9.9898,las_10_df
3663.0,26.609,-23.4033,76.2139,58.5803,9.1023,2.5632,9.7525,10.5166,las_10_df
3663.5,26.1776,-24.104,74.9212,59.9515,9.1384,2.6046,10.2668,10.9642,las_10_df
3664.0,25.5856,-24.6596,75.7842,61.0159,9.2295,2.5769,10.4033,11.0741,las_10_df
3664.5,24.7961,-24.7658,78.1079,60.1236,9.2223,2.4988,10.0429,10.6994,las_10_df
3665.0,24.8096,-26.6866,79.2749,58.8972,9.3564,2.476,9.5318,10.28,las_10_df
3665.5,25.0417,-27.9381,80.4754,58.0498,9.4387,2.4772,8.9775,9.757,las_10_df
3666.0,25.4177,-31.2054,82.0394,58.1013,9.2335,2.476,8.38,9.1617,las_10_df
3666.5,25.7037,-31.6582,81.6407,58.1016,9.1282,2.4466,7.7549,8.5587,las_10_df
3667.0,25.6954,-31.5911,80.994,57.6069,9.1941,2.4507,7.0154,7.907,las_10_df
3667.5,25.8613,-30.9817,80.3614,56.9561,9.119,2.458,7.3076,8.0763,las_10_df
3668.0,27.151,-30.8815,80.372,56.5961,9.1042,2.4654,7.8309,8.3006,las_10_df
3668.5,27.7676,-29.4587,80.2959,58.1421,9.1492,2.471,8.0484,8.5311,las_10_df
3669.0,28.0523,-29.2495,80.1133,60.1263,9.1835,2.4741,8.2719,8.768,las_10_df
3669.5,27.6825,-28.7282,79.9307,61.398,9.1719,2.4631,8.5016,8.943,las_10_df
3670.0,26.8751,-28.7087,79.7481,60.3678,9.2013,2.4429,8.5585,9.0026,las_10_df
3670.5,27.2178,-28.6008,79.5655,57.6624,9.2211,2.4227,8.4991,8.9442,las_10_df
3671.0,27.9039,-26.8759,79.7796,56.707,9.0945,2.4201,8.4249,8.8661,las_10_df
3671.5,27.2295,-25.9248,80.3125,56.5261,9.0573,2.4305,8.3514,8.7888,las_10_df
3672.0,25.7757,-24.4828,80.5582,56.1943,9.0971,2.4375,8.3951,8.8386,las_10_df
3672.5,25.0442,-26.668,80.0898,56.1867,9.1134,2.4291,8.4918,8.9404,las_10_df
3673.0,25.6378,-29.2502,79.0082,57.7259,9.1496,2.4388,8.5896,9.0434,las_10_df
3673.5,25.7923,-30.966,77.8463,59.5926,9.1972,2.4597,8.6553,9.0994,las_10_df
3674.0,25.369,-31.214,77.5807,62.0495,9.2187,2.4688,8.6575,9.1019,las_10_df
3674.5,25.0309,-30.0458,79.0564,64.659,9.242,2.4497,8.6597,9.1043,las_10_df
3675.0,24.4205,-29.339,79.4301,64.1774,9.2798,2.456,8.5812,9.2219,las_10_df
3675.5,23.4851,-28.0036,79.2588,61.6211,9.3117,2.4586,8.457,9.4768,las_10_df
3676.0,22.6536,-27.2233,78.8148,59.6804,9.327,2.4608,8.3345,9.7387,las_10_df
3676.5,23.2472,-28.659,78.8803,58.9884,9.3484,2.4731,8.3851,9.8012,las_10_df
3677.0,23.5615,-31.1365,78.6133,58.4841,9.3338,2.4544,8.5528,9.7176,las_10_df
3677.5,23.6379,-31.8149,78.8833,58.776,9.3602,2.4373,8.7739,9.7259,las_10_df
3678.0,24.0928,-31.2829,78.9976,61.5208,9.3705,2.4243,9.0896,9.8958,las_10_df
3678.5,24.5347,-30.7828,78.8457,61.3056,9.3811,2.4413,9.4167,10.1271,las_10_df
3679.0,25.1593,-30.3369,78.6938,60.4407,9.5095,2.4577,9.459,10.3638,las_10_df
3679.5,25.5009,-30.0464,78.4002,59.6671,9.4788,2.4772,9.3504,10.1259,las_10_df
3680.0,24.8841,-29.2751,78.3509,58.9542,9.4521,2.4654,9.2005,9.7548,las_10_df
3680.5,23.9141,-28.5039,79.8921,57.1462,9.4235,2.4285,8.705,9.4129,las_10_df
3681.0,23.577,-27.7326,80.4053,56.4396,9.3534,2.4269,8.2362,8.906,las_10_df
3681.5,23.2223,-26.9604,80.4808,56.7892,9.4154,2.4284,7.7927,8.4263,las_10_df
3682.0,23.2869,-26.1862,81.3552,59.1066,9.4747,2.4403,8.0745,8.656,las_10_df
3682.5,24.384,-25.7942,81.7463,62.2983,9.3087,2.4341,8.4409,9.0488,las_10_df
3683.0,25.4643,-26.3553,81.5875,64.022,9.185,2.4121,8.824,9.4595,las_10_df
3683.5,25.9108,-27.2075,81.1268,64.7155,9.1822,2.4263,9.2245,9.7659,las_10_df
3684.0,26.0728,-28.1075,80.6437,63.2008,9.2808,2.4497,9.4424,10.2051,las_10_df
3684.5,25.9147,-28.8479,79.9113,62.3767,9.3925,2.465,9.9954,10.7685,las_10_df
3685.0,25.7435,-29.5716,79.7949,61.7213,9.5315,2.4559,10.4127,11.0067,las_10_df
3685.5,25.2217,-30.2497,79.761,61.9066,9.5779,2.4681,10.6431,11.2502,las_10_df
3686.0,24.2978,-32.1368,79.5546,63.1776,9.5945,2.4853,10.8794,11.5022,las_10_df
3686.5,23.6183,-33.9046,79.2955,65.5282,9.6213,2.5026,11.1248,11.7361,las_10_df
3687.0,23.7813,-33.2469,79.4699,68.0078,9.5928,2.5166,11.3166,11.9376,las_10_df
3687.5,24.4153,-32.3151,79.4898,71.2449,9.6468,2.5014,11.2104,12.0797,las_10_df
3688.0,25.8184,-31.1447,79.2401,76.1214,9.6665,2.4832,11.4172,12.0497,las_10_df
3688.5,26.1562,-30.297,79.0793,78.0975,9.5935,2.4657,11.6279,12.272,las_10_df
3689.0,26.907,-29.9246,78.8392,78.4595,9.5204,2.458,11.8424,12.4984,las_10_df
3689.5,26.8449,-30.3651,78.8478,78.6661,9.431,2.4649,11.7074,12.4337,las_10_df
3690.0,26.2995,-31.9247,79.0684,78.765,9.3562,2.4863,11.3526,12.0569,las_10_df
3690.5,25.2903,-30.7989,79.1701,81.0724,9.2641,2.5077,11.0086,11.6915,las_10_df
3691.0,24.8373,-29.0973,79.3521,84.945,9.1919,2.5231,10.7832,11.5021,las_10_df
3691.5,24.591,-28.2409,79.5111,88.3185,9.206,2.5344,10.6014,11.8476,las_10_df
3692.0,25.6453,-27.8337,79.6701,86.9498,9.2844,2.5298,10.4225,12.1149,las_10_df
3692.5,26.9155,-28.6396,79.8809,84.0724,9.3774,2.5377,10.4216,12.0036,las_10_df
3693.0,27.536,-29.4919,80.4093,81.6139,9.4345,2.5477,10.496,11.736,las_10_df
3693.5,26.8125,-30.6437,82.1999,81.4643,9.4707,2.5391,10.4946,11.3696,las_10_df
3694.0,25.2427,-31.6193,83.7288,81.0129,9.4659,2.5113,10.3026,11.0145,las_10_df
3694.5,24.6974,-31.438,82.4797,79.6903,9.458,2.5118,10.0426,10.6708,las_10_df
3695.0,24.2719,-30.0322,81.5287,78.3074,9.429,2.5159,9.7336,10.3426,las_10_df
3695.5,23.7894,-29.9509,80.2463,77.7002,9.3997,2.525,9.4341,10.3866,las_10_df
3696.0,23.3778,-29.9428,80.1433,77.5421,9.3407,2.5342,10.1801,11.2078,las_10_df
3696.5,23.172,-29.9859,80.3411,77.966,9.3321,2.5434,10.7743,11.7364,las_10_df
3697.0,23.2879,-29.9292,80.5735,78.7745,9.3387,2.5417,10.7545,12.0752,las_10_df
3697.5,23.2303,-28.2278,80.8924,79.2385,9.3606,2.5294,10.7346,12.0808,las_10_df
3698.0,22.9055,-27.9224,81.2804,78.7035,9.3541,2.5211,10.7134,12.0864,las_10_df
3698.5,22.8563,-28.9651,81.675,80.5557,9.3401,2.524,10.6689,11.9989,las_10_df
3699.0,22.9958,-29.8664,81.988,82.2783,9.2639,2.5269,10.6245,11.7888,las_10_df
3699.5,23.1313,-31.0209,82.2663,84.3826,9.2139,2.524,10.5671,11.5825,las_10_df
3700.0,23.5431,-32.657,82.5445,87.4806,9.1888,2.5183,10.4494,11.3797,las_10_df
3700.5,24.2289,-31.8501,82.8228,90.1464,9.0945,2.5127,10.3331,11.1805,las_10_df
3701.0,25.2749,-31.6443,83.1011,90.8654,9.0531,2.5121,10.2142,10.9634,las_10_df
3701.5,26.3209,-30.5834,83.3794,92.0922,8.9984,2.5134,10.0853,10.7496,las_10_df
3702.0,27.5944,-31.8985,84.6469,96.1644,9.0244,2.5243,9.9579,10.54,las_10_df
3702.5,27.0886,-32.6427,86.1251,98.9767,9.0088,2.538,9.8322,10.5083,las_10_df
3703.0,26.6882,-33.0978,85.5423,98.3323,9.0179,2.5554,10.073,10.633,las_10_df
3703.5,26.78,-33.5682,84.2441,92.9373,9.043,2.5728,10.2831,10.8393,las_10_df
3704.0,28.0185,-34.9973,79.0469,85.6485,9.0664,2.5902,10.4441,11.0095,las_10_df
3704.5,27.9351,-36.211,76.6809,80.8367,9.0193,2.6265,10.6076,11.1824,las_10_df
3705.0,27.2925,-36.9854,76.532,78.2195,9.088,2.6314,10.7737,11.358,las_10_df
3705.5,26.9909,-37.3747,77.7262,76.1657,9.2106,2.6312,10.8646,11.5868,las_10_df
3706.0,25.4532,-38.1882,79.7487,75.8154,9.2193,2.5691,11.3426,12.7398,las_10_df
3706.5,26.5622,-37.4392,77.4299,74.6398,9.1937,2.5608,12.4157,13.7947,las_10_df
3707.0,26.7676,-36.7423,75.4268,73.0134,9.1802,2.6049,13.92,14.353,las_10_df
3707.5,26.2802,-35.3322,73.7501,72.285,9.1951,2.6512,15.9542,14.3723,las_10_df
3708.0,24.7987,-34.7541,74.0927,72.3236,9.1176,2.6272,13.9027,13.7221,las_10_df
3708.5,23.8374,-34.3901,75.9698,72.3199,9.0441,2.5516,12.0817,12.8244,las_10_df
3709.0,23.9006,-34.1524,78.4354,71.765,9.0154,2.5144,10.8589,12.0168,las_10_df
3709.5,24.2672,-33.916,79.4961,72.4755,9.0207,2.5062,10.1338,11.64,las_10_df
3710.0,24.9504,-35.0281,79.2495,74.4256,9.1032,2.5197,10.6791,11.838,las_10_df
3710.5,25.6218,-35.8387,78.9981,75.5283,9.0546,2.5398,11.2538,12.1269,las_10_df
3711.0,25.85,-35.4304,79.0739,75.818,9.0865,2.5573,11.754,12.4229,las_10_df
3711.5,26.0639,-34.6949,78.6834,75.9837,9.0314,2.5601,11.6336,12.726,las_10_df
3712.0,25.429,-33.3999,78.0644,75.3287,9.3186,2.5528,11.1143,12.615,las_10_df
3712.5,24.6569,-33.4526,78.4742,77.0741,9.2587,2.5046,10.6481,12.2467,las_10_df
3713.0,25.2531,-34.5539,79.8541,80.2822,9.2087,2.49,10.2015,11.7717,las_10_df
3713.5,25.5209,-35.4557,80.0958,84.3521,9.2081,2.5094,10.0134,11.3201,las_10_df
3714.0,25.4181,-35.7961,81.2915,87.2624,9.2568,2.5153,10.0134,10.8927,las_10_df
3714.5,25.8185,-35.9516,82.5908,85.4203,9.1159,2.5091,10.0985,10.6368,las_10_df
3715.0,26.1368,-35.1481,83.3519,83.6894,9.1143,2.5007,10.2255,10.7705,las_10_df
3715.5,26.0976,-34.2942,83.6174,82.5224,9.1447,2.4977,10.3527,10.9895,las_10_df
3716.0,25.6113,-33.2486,82.2971,80.8342,9.1416,2.5055,10.5516,11.1091,las_10_df
3716.5,24.8943,-34.883,81.0972,81.9202,9.136,2.5079,10.6291,11.1775,las_10_df
3717.0,24.1779,-37.3467,79.8974,81.8789,9.1304,2.5064,10.4967,11.2221,las_10_df
3717.5,23.7888,-36.1872,80.7214,81.0364,9.1329,2.5087,10.0757,10.7731,las_10_df
3718.0,25.1501,-35.7243,81.9683,83.9213,9.164,2.5158,9.784,10.4461,las_10_df
3718.5,26.2868,-34.3302,82.9323,85.2033,9.1857,2.5236,10.1709,10.8592,las_10_df
3719.0,26.6581,-33.8133,84.19,86.0561,9.2075,2.5314,10.3593,10.9022,las_10_df
3719.5,26.9983,-34.241,85.0988,85.8652,9.2292,2.5334,10.2656,10.8035,las_10_df
3720.0,27.4007,-35.9926,86.0985,83.3548,9.2765,2.5233,10.1727,10.7057,las_10_df
3720.5,29.0419,-36.6758,84.8192,82.2746,9.2966,2.5157,10.0807,10.6088,las_10_df
3721.0,29.3977,-35.0895,84.1958,82.2703,9.2814,2.5124,10.1496,10.7282,las_10_df
3721.5,28.9419,-34.1971,82.8647,82.9137,9.2693,2.5119,10.2002,10.7244,las_10_df
3722.0,27.8287,-32.1562,83.6817,84.6919,9.2633,2.5148,10.1965,10.7205,las_10_df
3722.5,27.3955,-31.0097,84.3417,86.198,9.2587,2.5224,10.1928,10.7166,las_10_df
3723.0,27.7062,-31.054,84.3048,86.6628,9.2994,2.5319,10.1891,10.7128,las_10_df
3723.5,28.1265,-31.0027,84.2002,86.2296,9.3185,2.5494,10.2261,10.7552,las_10_df
3724.0,28.3819,-31.5232,82.6431,83.5822,9.3044,2.5656,10.3582,10.9504,las_10_df
3724.5,27.9418,-31.9787,79.8694,80.9066,9.2836,2.5976,10.6724,11.4679,las_10_df
3725.0,27.0963,-33.0661,78.2049,79.8183,9.2877,2.6103,11.1946,11.7847,las_10_df
3725.5,25.7232,-34.5729,77.2415,79.7657,9.3247,2.6209,11.2845,11.8701,las_10_df
3726.0,25.6379,-36.3575,79.6201,79.6272,9.4827,2.5797,11.0089,11.6783,las_10_df
3726.5,26.0922,-36.7684,84.3938,78.3656,9.4655,2.4917,10.6788,11.3518,las_10_df
3727.0,26.653,-35.8647,85.5653,76.1693,9.4893,2.4852,10.6286,11.1777,las_10_df
3727.5,26.2167,-35.9353,85.5011,74.5594,9.4076,2.491,10.5273,11.0995,las_10_df
3728.0,26.4509,-36.1105,84.2511,76.5474,9.4466,2.5143,10.1,10.8066,las_10_df
3728.5,26.8389,-35.9868,83.0011,78.6452,9.5053,2.5373,9.779,10.3926,las_10_df
3729.0,27.7825,-35.8766,81.298,80.6678,9.481,2.5651,9.4766,10.0712,las_10_df
3729.5,28.7788,-35.7766,81.2481,84.2565,9.3965,2.6222,9.1836,9.7738,las_10_df
3730.0,29.7922,-35.4467,84.9171,86.7069,9.3745,2.7018,8.8909,9.9268,las_10_df
3730.5,30.0528,-34.9797,87.7203,86.9847,9.3596,2.6008,8.6374,10.0821,las_10_df
3731.0,30.5783,-33.8092,89.8845,86.3177,9.2702,2.4685,8.5036,10.2399,las_10_df
3731.5,29.6206,-33.5091,88.5748,86.0999,9.183,2.4781,8.7208,10.4245,las_10_df
3732.0,27.9706,-31.7592,86.5514,84.4522,9.1838,2.501,9.0407,10.6702,las_10_df
3732.5,26.9704,-30.5172,84.1491,81.9137,9.1741,2.5037,9.1698,10.8202,las_10_df
3733.0,26.9598,-30.3564,85.0846,77.1663,9.1351,2.5039,9.2787,10.8231,las_10_df
3733.5,27.3528,-30.1333,84.9734,72.5738,9.1567,2.5011,9.3831,10.5738,las_10_df
3734.0,27.3622,-29.9102,83.4384,70.7542,9.1617,2.4957,9.4886,10.3303,las_10_df
3734.5,26.7753,-29.6871,81.4647,70.5362,9.143,2.4906,9.4476,9.9877,las_10_df
3735.0,26.2015,-29.464,82.0416,70.5016,9.1163,2.4914,9.09,9.4502,las_10_df
3735.5,26.6923,-29.2408,83.4334,70.0203,9.1512,2.4951,8.2047,8.9935,las_10_df
3736.0,28.3283,-28.4275,84.8252,67.8204,9.3457,2.5042,7.0565,8.5589,las_10_df
3736.5,30.6552,-27.3788,85.9363,65.3297,9.2836,2.505,6.3703,8.1453,las_10_df
3737.0,31.5485,-26.3301,85.8796,65.027,9.3419,2.4999,6.4047,8.1146,las_10_df
3737.5,31.7181,-25.2814,86.0191,65.6469,9.3649,2.4872,6.7497,8.1448,las_10_df
3738.0,32.1633,-24.2326,86.9547,65.4432,9.4741,2.4723,6.9169,8.0625,las_10_df
3738.5,33.0085,-23.3708,87.856,63.6749,9.5283,2.4575,6.7407,7.8079,las_10_df
3739.0,33.3866,-23.2646,89.005,61.3563,9.4084,2.4393,6.2075,7.2401,las_10_df
3739.5,32.4637,-24.3703,89.6967,59.8413,9.3293,2.4222,5.6175,6.3438,las_10_df
3740.0,31.2328,-26.7784,89.7747,60.0607,9.32,2.4296,4.9316,6.1018,las_10_df
3740.5,30.8287,-31.3747,89.3053,60.3046,9.3475,2.4413,5.5439,6.6917,las_10_df
3741.0,30.7119,-31.2781,88.0126,63.2779,9.4767,2.453,6.4467,7.6671,las_10_df
3741.5,30.5291,-31.1815,86.7225,67.8564,9.4937,2.4802,7.4926,8.2504,las_10_df
3742.0,30.1842,-30.7383,85.9306,73.8042,9.479,2.5071,8.0643,8.7059,las_10_df
3742.5,30.6843,-29.795,84.8698,80.9985,9.4792,2.5261,8.5097,9.1867,las_10_df
3743.0,31.2706,-29.8809,85.5691,89.9885,9.4485,2.5652,8.9796,9.694,las_10_df
3743.5,31.6972,-30.1716,86.7717,97.0112,9.3604,2.6116,9.4533,9.9609,las_10_df
3744.0,32.6772,-29.584,88.0256,101.3722,9.3076,2.5777,9.5198,10.0087,las_10_df
3744.5,35.1227,-28.5341,88.5299,103.3,9.2548,2.5521,9.5001,9.9883,las_10_df
3745.0,36.54,-28.0205,88.9977,102.8304,9.2015,2.5256,9.4805,9.968,las_10_df
3745.5,37.9295,-27.9975,88.1116,100.6701,9.1646,2.4924,9.3701,9.8702,las_10_df
3746.0,37.1254,-28.5229,87.4878,102.152,9.0656,2.5088,9.1335,9.8283,las_10_df
3746.5,35.8459,-29.7281,88.7818,105.0353,9.0922,2.5223,8.9412,9.9398,las_10_df
3747.0,35.1145,-30.7517,89.4958,107.9185,9.1946,2.5266,8.8153,10.0526,las_10_df
3747.5,34.439,-31.924,89.9364,109.5839,9.1376,2.5298,8.6912,10.1667,las_10_df
3748.0,34.1624,-33.298,89.7357,106.4275,9.0737,2.5432,8.5688,10.3499,las_10_df
3748.5,34.4623,-34.3515,89.0507,103.2712,9.0177,2.5601,8.5788,10.605,las_10_df
3749.0,34.3897,-34.1611,87.4594,103.9256,9.043,2.5493,8.608,10.2805,las_10_df
3749.5,34.5638,-33.1579,89.3834,107.0765,9.0433,2.5386,8.4027,9.9455,las_10_df
3750.0,35.4794,-32.6759,90.1945,109.5347,9.123,2.5278,7.8673,9.4944,las_10_df
3750.5,37.2286,-33.5653,91.651,111.9929,9.2085,2.517,7.3661,9.0653,las_10_df
3751.0,38.2497,-34.3081,93.7139,112.465,9.1836,2.5141,7.0266,8.8001,las_10_df
3751.5,37.7713,-34.8581,95.2503,112.3826,9.1678,2.5454,7.0968,8.9367,las_10_df
3752.0,36.4598,-34.859,94.1915,112.3002,9.2346,2.5701,7.207,9.1377,las_10_df
3752.5,36.4722,-34.7953,92.3309,111.9181,9.3724,2.546,7.5995,9.46,las_10_df
3753.0,36.6381,-35.0231,91.42,111.7143,9.4118,2.5218,8.0114,9.6863,las_10_df
3753.5,36.804,-34.757,90.8586,111.9816,9.4159,2.5114,8.1717,9.781,las_10_df
3754.0,36.7067,-33.1581,88.5125,113.1547,9.4221,2.5371,8.3255,9.8766,las_10_df
3754.5,35.8536,-31.6195,89.6195,114.7297,9.4109,2.5283,8.3458,9.8912,las_10_df
3755.0,35.7637,-30.8926,90.2526,116.1183,9.3318,2.5195,8.3661,9.7902,las_10_df
3755.5,35.9551,-30.5508,90.7073,117.4615,9.2821,2.5022,8.3793,9.6238,las_10_df
